time_s,JR_mean_T_K,JR_max_T_K,JR_probe_centerline_T_K,JR_probe_radial_edge_T_K,JR_probe_axial_bottom_T_K,JR_probe_axial_top_T_K,Can_mean_T_K,Can_wall_probe_T_K,top_end_T_K,bottom_end_T_K,total_stored_energy_J_rel_t0,total_boundary_heat_loss_J_cumulative,wallheatflux_raw_W_DIAGNOSTIC_ONLY
26.3,299.565137,299.63663,299.62877,299.56263,299.43135,299.60908,299.515791,299.55959,298.20873,299.40929,86.1531491928363,-0.7518246978362981,-1.0337911799000001
26.35,299.567761,299.63938,299.63149,299.56527,299.43379,299.61181,299.518356,299.56222,298.20903,299.41169,86.3141675367447,-0.750483109244712,-1.0357482888
26.4,299.570386,299.64213,299.63421,299.5679,299.43623,299.61454,299.520921,299.56486,298.20933,299.4141,86.47517445980148,-0.7491300998014907,-1.0377052834999998
26.45,299.57301,299.64488,299.63693,299.57054,299.43866,299.61726,299.523486,299.56749,298.20963,299.4165,86.6361694269723,-0.7477651344723171,-1.0396621636999999
26.5,299.575634,299.647629,299.63965,299.57317,299.4411,299.61999,299.52605,299.57012,298.20993,299.4189,86.79715270143271,-0.7463884764327133,-1.0416189296
26.55,299.578258,299.650378,299.64236,299.57581,299.44353,299.62271,299.528614,299.57275,298.21023,299.42131,86.95812428828829,-0.7450001307882985,-1.0435755708999999
26.6,299.580882,299.653127,299.64508,299.57844,299.44597,299.62544,299.531178,299.57538,298.21054,299.42371,87.1190841795391,-0.7436000895391004,-1.0455320876
26.65,299.583505,299.655876,299.6478,299.58108,299.4484,299.62816,299.533742,299.57801,298.21084,299.42611,87.2800323693963,-0.7421883468963131,-1.0474884896
26.7,299.586129,299.658624,299.65052,299.58371,299.45084,299.63089,299.536306,299.58063,298.21114,299.42852,87.4409688578599,-0.7407649028599081,-1.0494447768000001
26.75,299.588752,299.661372,299.65324,299.58634,299.45327,299.63361,299.538869,299.58326,298.21145,299.43092,87.6018933745183,-0.7393294870183098,-1.0514009391999999
26.8,299.591374,299.66412,299.65595,299.58898,299.45571,299.63634,299.541433,299.58589,298.21175,299.43332,87.76280645151151,-0.7378826315115106,-1.0533569864999999
26.85,299.593997,299.666867,299.65867,299.59161,299.45814,299.63906,299.543996,299.58852,298.21206,299.43572,87.92370782642789,-0.7364240739278927,-1.0553129088
26.9,299.596619,299.669614,299.66139,299.59424,299.46058,299.64179,299.546559,299.59115,298.21237,299.43813,88.0845972237503,-0.7349535387503039,-1.057268716
26.95,299.599241,299.672361,299.6641,299.59687,299.46301,299.64451,299.549121,299.59378,298.21268,299.44053,88.2454748986543,-0.7334712811543085,-1.0592244079000002
27.0,299.601863,299.675108,299.66682,299.59951,299.46544,299.64724,299.551684,299.5964,298.21298,299.44293,88.4063411303155,-0.7319775803155011,-1.0611799744000001
27.05,299.604485,299.677854,299.66953,299.60214,299.46788,299.64996,299.554246,299.59903,298.21329,299.44533,88.5671953771467,-0.7304718946467119,-1.0631354256
27.1,299.607106,299.6806,299.67225,299.60477,299.47031,299.65268,299.556808,299.60166,298.2136,299.44773,88.7280381683935,-0.728954753393495,-1.0650907513
27.15,299.609727,299.683346,299.67496,299.6074,299.47274,299.65541,299.55937,299.60429,298.21391,299.45013,88.8888689624687,-0.7274256149687233,-1.0670459514
27.2,299.612348,299.686091,299.67768,299.61003,299.47518,299.65813,299.561931,299.60691,298.21423,299.45253,89.0496883046179,-0.7258850246179094,-1.0690010458
27.25,299.614969,299.688836,299.68039,299.61266,299.47761,299.66085,299.564493,299.60954,298.21454,299.45493,89.2104956518067,-0.724332439306707,-1.0709560044000002
27.3,299.61759,299.691581,299.68311,299.6153,299.48004,299.66358,299.567054,299.61217,298.21485,299.45733,89.3712915332807,-0.7227683882806986,-1.0729108572000001
27.35,299.62021,299.694326,299.68582,299.61793,299.48247,299.6663,299.569615,299.61479,298.21516,299.45973,89.53207541689991,-0.72119233939992,-1.0748655839999999
27.4,299.62283,299.69707,299.68853,299.62056,299.4849,299.66902,299.572176,299.61742,298.21548,299.46213,89.69284782246268,-0.7196048124626913,-1.0768201848
27.45,299.62545,299.699814,299.69125,299.62319,299.48734,299.67174,299.574736,299.62004,298.21579,299.46453,89.8536082309347,-0.7180052884347106,-1.0787746695
27.5,299.628069,299.702558,299.69396,299.62582,299.48977,299.67446,299.577297,299.62267,298.21611,299.46693,90.01435715845588,-0.7163942834558839,-1.0807290280000001
27.55,299.630689,299.705301,299.69667,299.62845,299.4922,299.67719,299.579857,299.62529,298.21642,299.46933,90.17509435061469,-0.7147715431146935,-1.0826832702
27.6,299.633308,299.708044,299.69939,299.63108,299.49463,299.67991,299.582417,299.62792,298.21674,299.47173,90.33581978996392,-0.7131370499639331,-1.0846373961
27.65,299.635927,299.710787,299.7021,299.6337,299.49706,299.68263,299.584976,299.63054,298.21706,299.47413,90.49653348305631,-0.7114908105563273,-1.0865913954
27.7,299.638545,299.71353,299.70481,299.63633,299.49949,299.68535,299.587536,299.63317,298.21738,299.47653,90.6572354255503,-0.7098328205503037,-1.0885452783
27.75,299.641164,299.716272,299.70752,299.63896,299.50192,299.68807,299.590095,299.63579,298.21769,299.47893,90.81792561744591,-0.7081630799459191,-1.0904990344999999
27.8,299.643782,299.719014,299.71023,299.64159,299.50435,299.69079,299.592654,299.63841,298.21801,299.48132,90.9786040544015,-0.7064815844015158,-1.0924526639
27.85,299.6464,299.721756,299.71294,299.64422,299.50678,299.69351,299.595213,299.64104,298.21833,299.48372,91.1392707349699,-0.7047883324699029,-1.0944061865999999
27.9,299.649018,299.724498,299.71565,299.64685,299.50921,299.69623,299.597772,299.64366,298.21866,299.48612,91.29992591432669,-0.7030835793267016,-1.0963595724
27.95,299.651635,299.727239,299.71836,299.64947,299.51164,299.69895,299.60033,299.64628,298.21898,299.48852,91.4605693344019,-0.7013670669019092,-1.0983128512
28.0,299.654253,299.72998,299.72107,299.6521,299.51407,299.70168,299.602889,299.64891,298.2193,299.49092,91.62120072333668,-0.6996385233367022,-1.1002659929
28.05,299.65687,299.732721,299.72378,299.65473,299.5165,299.7044,299.605447,299.65153,298.21962,299.49331,91.7818206132711,-0.6978984807711015,-1.1022190175
28.1,299.659486,299.735461,299.72649,299.65735,299.51892,299.70711,299.608005,299.65415,298.21994,299.49571,91.9424289947579,-0.6961469297579157,-1.1041719249
28.15,299.662103,299.738201,299.7292,299.65998,299.52135,299.70983,299.610562,299.65677,298.22027,299.49811,92.10302533786829,-0.6943833403683044,-1.106124705
28.2,299.664719,299.740941,299.73191,299.66261,299.52378,299.71255,299.61312,299.65939,298.22059,299.5005,92.2636101761895,-0.6926082461895078,-1.1080773676
28.25,299.667336,299.743681,299.73462,299.66523,299.52621,299.71527,299.615677,299.66202,298.22092,299.5029,92.42418297468708,-0.6908211121870949,-1.1100299028
28.3,299.669952,299.74642,299.73732,299.66786,299.52864,299.71799,299.618234,299.66464,298.22124,299.5053,92.58474425315949,-0.6890224581594993,-1.1119823204
28.35,299.672567,299.749159,299.74003,299.67049,299.53106,299.72071,299.620791,299.66726,298.22157,299.50769,92.7452940276067,-0.6872123001067081,-1.1139346203
28.4,299.675183,299.751898,299.74274,299.67311,299.53349,299.72343,299.623348,299.66988,298.2219,299.51009,92.9058317375471,-0.6853900775471118,-1.1158867825
28.45,299.677798,299.754636,299.74545,299.67574,299.53592,299.72615,299.625904,299.6725,298.22223,299.51248,93.06635793912069,-0.6835563466207049,-1.1178388368999999
28.5,299.680413,299.757374,299.74815,299.67836,299.53835,299.72887,299.62846,299.67512,298.22256,299.51488,93.22687234591591,-0.6817108209159244,-1.1197907534
28.55,299.683028,299.760112,299.75086,299.68099,299.54077,299.73158,299.631016,299.67774,298.22288,299.51727,93.3873749659327,-0.6798535084327,-1.1217425619
28.6,299.685643,299.76285,299.75357,299.68361,299.5432,299.7343,299.633572,299.68036,298.22321,299.51967,93.5478657868295,-0.6779843968295154,-1.1236942322999999
28.65,299.688257,299.765587,299.75627,299.68623,299.54562,299.73702,299.636128,299.68298,298.22355,299.52206,93.7083450826763,-0.6761037601763178,-1.1256457946
28.7,299.690871,299.768324,299.75898,299.68886,299.54805,299.73974,299.638683,299.6856,298.22388,299.52446,93.8688125830615,-0.6742113280615172,-1.1275972186
28.75,299.693485,299.771061,299.76168,299.69148,299.55048,299.74246,299.641238,299.68822,298.22421,299.52685,94.0292682799851,-0.6723070924851129,-1.1295485343
28.8,299.696099,299.773798,299.76439,299.6941,299.5529,299.74517,299.643793,299.69084,298.22454,299.52924,94.1897124431755,-0.6703913231755081,-1.1314997116
28.85,299.698712,299.776534,299.76709,299.69673,299.55533,299.74789,299.646348,299.69345,298.22487,299.53164,94.3501445310455,-0.6684634785455046,-1.1334507804
28.9,299.701325,299.77927,299.7698,299.69935,299.55775,299.75061,299.648902,299.69607,298.22521,299.53403,94.5105653483579,-0.6665243633579223,-1.1354017105999998
28.95,299.703938,299.782006,299.7725,299.70197,299.56018,299.75332,299.651457,299.69869,298.22554,299.53643,94.67097409400832,-0.6645731765083269,-1.1373525222
29.0,299.706551,299.784741,299.77521,299.7046,299.5626,299.75604,299.654011,299.70131,298.22588,299.53882,94.8313712892423,-0.6626104392423144,-1.1393032151
29.05,299.709164,299.787477,299.77791,299.70722,299.56503,299.75876,299.656565,299.70393,298.22621,299.54121,94.99175666798989,-0.6606358854898957,-1.1412537791000001
29.1,299.711776,299.790212,299.78061,299.70984,299.56745,299.76147,299.659118,299.70654,298.22655,299.5436,95.15213050797948,-0.6586497929794888,-1.1432042243
29.15,299.714388,299.792946,299.78332,299.71246,299.56987,299.76419,299.661672,299.70916,298.22689,299.546,95.3124925191411,-0.6566518716411167,-1.1451545404
29.2,299.717,299.795681,299.78602,299.71508,299.5723,299.7669,299.664225,299.71178,298.22722,299.54839,95.47284272113309,-0.6546421411331096,-1.1471047375
29.25,299.719612,299.798415,299.78872,299.7177,299.57472,299.76962,299.666778,299.71439,298.22756,299.55078,95.6331810885083,-0.652620576008303,-1.1490548055
29.3,299.722223,299.801149,299.79142,299.72032,299.57714,299.77233,299.669331,299.71701,298.2279,299.55317,95.79350791133669,-0.6505874663367024,-1.1510047442
29.35,299.724834,299.803882,299.79412,299.72295,299.57957,299.77505,299.671884,299.71963,298.22824,299.55556,95.9538231678295,-0.6485427903295005,-1.1529545635999998
29.4,299.727445,299.806616,299.79683,299.72557,299.58199,299.77776,299.674436,299.72224,298.22858,299.55796,96.11412659191672,-0.6464862819167365,-1.1549042636
29.45,299.730056,299.809349,299.79953,299.72819,299.58441,299.78048,299.676989,299.72486,298.22892,299.56035,96.2744181821511,-0.644417939651106,-1.1568538342
29.5,299.732667,299.812081,299.80223,299.73081,299.58683,299.78319,299.679541,299.72747,298.22926,299.56274,96.4346982177083,-0.6423380427083174,-1.1588032752
29.55,299.735277,299.814814,299.80493,299.73343,299.58926,299.78591,299.682092,299.73009,298.22961,299.56513,96.59496640562391,-0.6402462981239125,-1.1607525966
29.6,299.737887,299.817546,299.80763,299.73604,299.59168,299.78862,299.684644,299.7327,298.22995,299.56752,96.75522275900349,-0.638142719003497,-1.1627017883000001
29.65,299.740497,299.820278,299.81033,299.73866,299.5941,299.79134,299.687196,299.73532,298.23029,299.56991,96.9154675453643,-0.6360275728643074,-1.1646508601999999
29.7,299.743107,299.82301,299.81303,299.74128,299.59652,299.79405,299.689747,299.73793,298.23064,299.5723,97.07570048629469,-0.6339005812947107,-1.1665998022
29.75,299.745716,299.825741,299.81573,299.7439,299.59894,299.79676,299.692298,299.74055,298.23098,299.57469,97.2359218449703,-0.6317620074703143,-1.1685486242999998
29.8,299.748325,299.828472,299.81843,299.74652,299.60136,299.79948,299.694849,299.74316,298.23133,299.57708,97.39613162794389,-0.6296118579438996,-1.1704973163
29.85,299.750934,299.831203,299.82113,299.74914,299.60378,299.80219,299.697399,299.74577,298.23167,299.57947,97.5563292936283,-0.6274495911282969,-1.1724458883000002
29.9,299.753543,299.833934,299.82382,299.75176,299.6062,299.8049,299.69995,299.74839,298.23202,299.58186,97.7165156467863,-0.6252760117863261,-1.17439433
29.95,299.756151,299.836664,299.82652,299.75437,299.60862,299.80762,299.7025,299.751,298.23236,299.58425,97.87669014438349,-0.6230905768834987,-1.1763426515
30.0,299.75876,299.839394,299.82922,299.75699,299.61104,299.81033,299.70505,299.75361,298.23271,299.58664,98.0368527835255,-0.6208932835255183,-1.1782908426
30.05,299.761368,299.842124,299.83192,299.75961,299.61346,299.81304,299.707599,299.75623,298.23306,299.58903,98.19700383683511,-0.618684404335113,-1.1802389033
30.1,299.763976,299.844854,299.83461,299.76223,299.61588,299.81575,299.710149,299.75884,298.23341,299.59141,98.3571430273479,-0.6164636623479112,-1.1821868435
30.15,299.766583,299.847583,299.83731,299.76484,299.6183,299.81846,299.712698,299.76145,298.23376,299.5938,98.5172706291339,-0.614231331633917,-1.1841346630999998
30.2,299.769191,299.850312,299.84001,299.76746,299.62072,299.82118,299.715247,299.76406,298.23411,299.59619,98.6773863572287,-0.6119871272287156,-1.1860823521
30.25,299.771798,299.853041,299.84271,299.77007,299.62314,299.82389,299.717796,299.76667,298.23446,299.59858,98.8374905002551,-0.6097313377551075,-1.1880299102999998
30.3,299.774405,299.855769,299.8454,299.77269,299.62556,299.8266,299.720345,299.76928,298.23481,299.60097,98.9975830298715,-0.6074639348715181,-1.1899773477
30.35,299.777011,299.858497,299.8481,299.77531,299.62798,299.82931,299.722894,299.7719,298.23516,299.60335,99.15766369600789,-0.6051846685078885,-1.1919246542000002
30.4,299.779618,299.861225,299.85079,299.77792,299.6304,299.83202,299.725442,299.77451,298.23552,299.60574,99.31773248776989,-0.6028935277699077,-1.1938718396999999
30.45,299.782224,299.863953,299.85349,299.78054,299.63281,299.83473,299.72799,299.77712,298.23587,299.60813,99.47778967778031,-0.6005907852803176,-1.1958188942
30.5,299.78483,299.86668,299.85618,299.78315,299.63523,299.83744,299.730538,299.77973,298.23622,299.61051,99.63783524859188,-0.5982764235918978,-1.1977658175
30.55,299.787436,299.869407,299.85888,299.78577,299.63765,299.84015,299.733086,299.78234,298.23658,299.6129,99.7978692198631,-0.5959504623631062,-1.1997126197
30.6,299.790042,299.872134,299.86157,299.78838,299.64007,299.84286,299.735633,299.78495,298.23693,299.61529,99.9578913029711,-0.5936126129711141,-1.2016593005
30.65,299.792647,299.874861,299.86427,299.791,299.64248,299.84558,299.73818,299.78756,298.23729,299.61767,100.1179015081271,-0.5912628856271169,-1.20360585
30.7,299.795252,299.877587,299.86696,299.79361,299.6449,299.84829,299.740727,299.79017,298.23764,299.62006,100.27790009484829,-0.5889015398483082,-1.2055522681
30.75,299.797857,299.880313,299.86965,299.79622,299.64732,299.85099,299.743274,299.79278,298.238,299.62245,100.4378870587931,-0.5865285712931012,-1.2074985646
30.8,299.800462,299.883039,299.87235,299.79884,299.64973,299.8537,299.745821,299.79539,298.23836,299.62483,100.59786239851431,-0.5841439785143194,-1.2094447295000001
30.85,299.803066,299.885765,299.87504,299.80145,299.65215,299.85641,299.748367,299.79799,298.23872,299.62722,100.75782585594189,-0.5817475034418891,-1.2113907728
30.9,299.80567,299.88849,299.87773,299.80406,299.65457,299.85912,299.750913,299.8006,298.23907,299.6296,100.9177774172871,-0.5793391322871173,-1.2133366843
30.95,299.808274,299.891215,299.88043,299.80668,299.65698,299.86183,299.753459,299.80321,298.23943,299.63199,101.0777176241371,-0.5769194066371028,-1.2152824741
31.0,299.810878,299.89394,299.88312,299.80929,299.6594,299.86454,299.756005,299.80582,298.23979,299.63437,101.23764592545751,-0.574487775457527,-1.2172281319
31.05,299.813482,299.896664,299.88581,299.8119,299.66181,299.86725,299.758551,299.80843,298.24015,299.63676,101.3975626004239,-0.5720445179238993,-1.2191736577
31.1,299.816085,299.899389,299.8885,299.81451,299.66423,299.86996,299.761096,299.81103,298.24051,299.63914,101.5574673735191,-0.5695893585191101,-1.2211190615
31.15,299.818688,299.902113,299.89119,299.81713,299.66664,299.87267,299.763641,299.81364,298.24088,299.64152,101.71736051736589,-0.5671225698659015,-1.2230643331
31.2,299.821291,299.904836,299.89388,299.81974,299.66906,299.87537,299.766186,299.81625,298.24124,299.64391,101.8772420130699,-0.564644133069919,-1.2250094826
31.25,299.823894,299.90756,299.89657,299.82235,299.67147,299.87808,299.768731,299.81886,298.2416,299.64629,102.0371118751839,-0.5621540626839021,-1.2269544998000002
31.3,299.826496,299.910283,299.89926,299.82496,299.67388,299.88079,299.771276,299.82146,298.24196,299.64867,102.19696982819069,-0.5596520831906986,-1.2288993946
31.35,299.829099,299.913006,299.90195,299.82757,299.6763,299.8835,299.77382,299.82407,298.24233,299.65106,102.3568161352659,-0.5571384577659018,-1.230844157
31.4,299.831701,299.915728,299.90464,299.83018,299.67871,299.8862,299.776364,299.82667,298.24269,299.65344,102.51665053833949,-0.5546129283395089,-1.2327887869
31.45,299.834302,299.918451,299.90733,299.83279,299.68113,299.88891,299.778908,299.82928,298.24306,299.65582,102.6764735492099,-0.5520760067099104,-1.2347332943
31.5,299.836904,299.921173,299.91002,299.8354,299.68354,299.89162,299.781452,299.83189,298.24342,299.65821,102.8362846502899,-0.54952717528991,-1.2366776789
31.55,299.839505,299.923895,299.91271,299.83801,299.68595,299.89433,299.783995,299.83449,298.24379,299.66059,102.99608409964951,-0.5469666921495104,-1.2386219209
31.6,299.842106,299.926616,299.9154,299.84062,299.68836,299.89703,299.786539,299.8371,298.24416,299.66297,103.15587189294709,-0.5443945529470966,-1.2405660500000002
31.65,299.844707,299.929338,299.91809,299.84323,299.69078,299.89974,299.789082,299.8397,298.24452,299.66535,103.31564777211271,-0.5418104996127227,-1.2425100363000001
